OsmId,Name,Amenity,Shop,Cuisine,City,Street,HouseNumber,Postcode,Website,Phone,OpeningHours,Latitude,Longitude,OsmTimestamp,OsmTimestampParsed,DaysSinceUpdate,RecentlyUpdated,NameNorm,NameLength,HasCity,HasStreet,HasHouseNumber,HasPostcode,HasWebsite,HasPhone,HasOpeningHours,HasCuisine,HasCoordinates,Geo_OsmId,Geo_Name,Geo_Amenity,Geo_Shop,Geo_Cuisine,Geo_City,Geo_Street,Geo_HouseNumber,Geo_Postcode,Geo_Website,Geo_Phone,Geo_OpeningHours,Geo_Latitude,Geo_Longitude,Geo_OsmTimestamp,Geo_OsmTimestampParsed,Geo_DaysSinceUpdate,Geo_RecentlyUpdated,Geo_NameNorm,Geo_NameLength,Geo_HasCity,Geo_HasStreet,Geo_HasHouseNumber,Geo_HasPostcode,Geo_HasWebsite,Geo_HasPhone,Geo_HasOpeningHours,Geo_HasCuisine,Geo_HasCoordinates,Geo_CityGeo,Geo_StreetGeo,Geo_HouseNumberGeo,Geo_PostcodeGeo,Geo_ReverseAddressGeo
548888400,Taco Bell,fast_food,,tex-mex,Cuyahoga Falls,State Road,2618,44223,https://locations.tacobell.com/oh/cuyahoga-falls/2618-state-rd.html,+1 330-928-4298,Mo-Th 08:00-04:00; Fr-Sa 08:00-05:00; Su 08:00-04:00,41.1444314,-81.5089483,2024-05-10T21:21:13Z,2024-05-10 21:21:13+00:00,563,0,taco bell,9,1,1,1,1,1,1,1,1,1,548888400,Taco Bell,fast_food,,tex-mex,Cuyahoga Falls,State Road,2618,44223,https://locations.tacobell.com/oh/cuyahoga-falls/2618-state-rd.html,+1 330-928-4298,Mo-Th 08:00-04:00; Fr-Sa 08:00-05:00; Su 08:00-04:00,41.1444314,-81.5089483,2024-05-10T21:21:13Z,2024-05-10 21:21:13+00:00,563,0,taco bell,9,1,1,1,1,1,1,1,1,1,Cuyahoga Falls,State Road,2618,44223,"{'amenity': 'Taco Bell', 'house_number': '2618', 'road': 'State Road', 'retail': 'Portage Crossing', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44223', 'country': 'United States of America', 'country_code': 'us'}"
549458142,Dunkin',fast_food,,donut;coffee_shop,,,,,https://locations.dunkindonuts.com/en/oh/twinsburg/2561-e-aurora-rd/350999,+1 330-548-5049,Mo-Fr 05:00-21:00; Sa-Su 06:00-21:00,41.3117889,-81.4469322,2025-05-23T14:03:35Z,2025-05-23 14:03:35+00:00,185,1,dunkin',7,0,0,0,0,1,1,1,1,1,549458142,Dunkin',fast_food,,donut;coffee_shop,,,,,https://locations.dunkindonuts.com/en/oh/twinsburg/2561-e-aurora-rd/350999,+1 330-548-5049,Mo-Fr 05:00-21:00; Sa-Su 06:00-21:00,41.3117889,-81.4469322,2025-05-23T14:03:35Z,2025-05-23 14:03:35+00:00,185,1,dunkin',7,0,0,0,0,1,1,1,1,1,Twinsburg,East Aurora Road,,44087,"{'amenity': ""Dunkin'"", 'road': 'East Aurora Road', 'town': 'Twinsburg', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44087', 'country': 'United States of America', 'country_code': 'us'}"
551351016,TGI Friday's,restaurant,,american,,Lakepointe Corporate Drive,4310,,https://locations.tgifridays.com/oh/stow/4300-lakepointe-corporate-dr.html,+1-330-920-9844,Mo-Th 15:00-22:00; Fr-Su 11:00-23:00,41.1818214,-81.4762139,2025-08-08T02:30:41Z,2025-08-08 02:30:41+00:00,109,1,tgi friday's,12,0,1,1,0,1,1,1,1,1,551351016,TGI Friday's,restaurant,,american,,Lakepointe Corporate Drive,4310,,https://locations.tgifridays.com/oh/stow/4300-lakepointe-corporate-dr.html,+1-330-920-9844,Mo-Th 15:00-22:00; Fr-Su 11:00-23:00,41.1818214,-81.4762139,2025-08-08T02:30:41Z,2025-08-08 02:30:41+00:00,109,1,tgi friday's,12,0,1,1,0,1,1,1,1,1,Stow,Lakepointe Corporate Drive,4310,44224,"{'amenity': ""TGI Friday's"", 'house_number': '4310', 'road': 'Lakepointe Corporate Drive', 'town': 'Stow', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44224', 'country': 'United States of America', 'country_code': 'us'}"
551543269,Mid East Cafe,restaurant,,,,,,,,,,41.0724069,-81.5122241,2023-01-05T00:02:08Z,2023-01-05 00:02:08+00:00,1055,0,mid east cafe,13,0,0,0,0,0,0,0,0,1,551543269,Mid East Cafe,restaurant,,,,,,,,,,41.0724069,-81.5122241,2023-01-05T00:02:08Z,2023-01-05 00:02:08+00:00,1055,0,mid east cafe,13,0,0,0,0,0,0,0,0,1,Akron,East Exchange Street,,44306,"{'amenity': 'Mid East Cafe', 'road': 'East Exchange Street', 'neighbourhood': 'University Park', 'suburb': 'Downtown', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44306', 'country': 'United States of America', 'country_code': 'us'}"
553167318,Burntwood Tavern,restaurant,,,,,,,,,,41.1369809,-81.4816086,2024-01-07T21:54:39Z,2024-01-07 21:54:39+00:00,687,0,burntwood tavern,16,0,0,0,0,0,0,0,0,1,553167318,Burntwood Tavern,restaurant,,,,,,,,,,41.1369809,-81.4816086,2024-01-07T21:54:39Z,2024-01-07 21:54:39+00:00,687,0,burntwood tavern,16,0,0,0,0,0,0,0,0,1,Cuyahoga Falls,Burntwood Tavern Patio,,44221,"{'amenity': 'Burntwood Tavern', 'road': 'Burntwood Tavern Patio', 'neighbourhood': 'West Village', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44221', 'country': 'United States of America', 'country_code': 'us'}"
556262752,Papa John's,fast_food,,pizza,Akron,East Market Street,701,44305,https://locations.papajohns.com/united-states/oh/44305/akron/701-e-market-st,+1 330-434-7222,Mo-Th 10:00-01:00; Fr-Sa 10:00-02:00; Su 10:00-24:00,41.0764481,-81.4952469,2024-05-13T03:08:19Z,2024-05-13 03:08:19+00:00,561,0,papa john's,11,1,1,1,1,1,1,1,1,1,556262752,Papa John's,fast_food,,pizza,Akron,East Market Street,701,44305,https://locations.papajohns.com/united-states/oh/44305/akron/701-e-market-st,+1 330-434-7222,Mo-Th 10:00-01:00; Fr-Sa 10:00-02:00; Su 10:00-24:00,41.0764481,-81.4952469,2024-05-13T03:08:19Z,2024-05-13 03:08:19+00:00,561,0,papa john's,11,1,1,1,1,1,1,1,1,1,Akron,East Market Street,701,44305,"{'amenity': ""Papa John's"", 'house_number': '701', 'road': 'East Market Street', 'neighbourhood': 'Middlebury', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44305', 'country': 'United States of America', 'country_code': 'us'}"
556262756,Domino's,fast_food,,pizza,Akron,East Market Street,730,44305,https://pizza.dominos.com/ohio/akron/730-e-market-st,+1 330-376-2223,Mo-Th 10:00-24:00; Fr-Sa 10:00-02:00; Su 10:00-24:00,41.0755869,-81.4951148,2024-05-08T23:14:31Z,2024-05-08 23:14:31+00:00,565,0,domino's,8,1,1,1,1,1,1,1,1,1,556262756,Domino's,fast_food,,pizza,Akron,East Market Street,730,44305,https://pizza.dominos.com/ohio/akron/730-e-market-st,+1 330-376-2223,Mo-Th 10:00-24:00; Fr-Sa 10:00-02:00; Su 10:00-24:00,41.0755869,-81.4951148,2024-05-08T23:14:31Z,2024-05-08 23:14:31+00:00,565,0,domino's,8,1,1,1,1,1,1,1,1,1,Akron,East Market Street,730,44305,"{'amenity': ""Domino's"", 'house_number': '730', 'road': 'East Market Street', 'neighbourhood': 'Middlebury', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44305', 'country': 'United States of America', 'country_code': 'us'}"
584496633,Little Caesars,fast_food,,pizza,,,,,https://littlecaesars.com/en-us/store/10784/,,,41.1561901,-81.4022628,2024-02-01T13:30:26Z,2024-02-01 13:30:26+00:00,662,0,little caesars,14,0,0,0,0,1,0,0,1,1,584496633,Little Caesars,fast_food,,pizza,,,,,https://littlecaesars.com/en-us/store/10784/,,,41.1561901,-81.4022628,2024-02-01T13:30:26Z,2024-02-01 13:30:26+00:00,662,0,little caesars,14,0,0,0,0,1,0,0,1,1,Stow,Kent Road,,44262,"{'amenity': 'Little Caesars', 'road': 'Kent Road', 'hamlet': 'Fish Creek', 'town': 'Stow', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44262', 'country': 'United States of America', 'country_code': 'us'}"
585234291,Applebee's,restaurant,,american,,,,,https://restaurants.applebees.com/en-us/oh/streetsboro/1200-state-rt.-303-96096,+1 330-422-1560,,41.2389343,-81.350054,2025-08-08T02:30:41Z,2025-08-08 02:30:41+00:00,109,1,applebee's,10,0,0,0,0,1,1,0,1,1,585234291,Applebee's,restaurant,,american,,,,,https://restaurants.applebees.com/en-us/oh/streetsboro/1200-state-rt.-303-96096,+1 330-422-1560,,41.2389343,-81.350054,2025-08-08T02:30:41Z,2025-08-08 02:30:41+00:00,109,1,applebee's,10,0,0,0,0,1,1,0,1,1,Streetsboro,Streetsboro Crossing,,44241,"{'amenity': ""Applebee's"", 'road': 'Streetsboro Crossing', 'retail': 'Streetsboro Crossing', 'town': 'Streetsboro', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44241', 'country': 'United States of America', 'country_code': 'us'}"
586144603,Krieger's,,supermarket,,,,,,,,,41.1603895,-81.4906244,2022-11-08T16:30:41Z,2022-11-08 16:30:41+00:00,1112,0,krieger's,9,0,0,0,0,0,0,0,0,1,586144603,Krieger's,,supermarket,,,,,,,,,41.1603895,-81.4906244,2022-11-08T16:30:41Z,2022-11-08 16:30:41+00:00,1112,0,krieger's,9,0,0,0,0,0,0,0,0,1,Cuyahoga Falls,Graham Road,,44224,"{'shop': ""Krieger's"", 'road': 'Graham Road', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44224', 'country': 'United States of America', 'country_code': 'us'}"
586148708,Retro Dog,restaurant,,,,,,,,,,41.1806143,-81.4948584,2024-01-29T10:48:31Z,2024-01-29 10:48:31+00:00,665,0,retro dog,9,0,0,0,0,0,0,0,0,1,586148708,Retro Dog,restaurant,,,,,,,,,,41.1806143,-81.4948584,2024-01-29T10:48:31Z,2024-01-29 10:48:31+00:00,665,0,retro dog,9,0,0,0,0,0,0,0,0,1,Cuyahoga Falls,East Steels Corners Road,,44224,"{'amenity': 'Retro Dog', 'road': 'East Steels Corners Road', 'hamlet': 'East Steels Corners', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44224', 'country': 'United States of America', 'country_code': 'us'}"
586987222,Guido’s Pizza,restaurant,,pizza,,,,,,,,41.1514631,-81.3846817,2023-07-16T03:34:02Z,2023-07-16 03:34:02+00:00,863,0,guido’s pizza,13,0,0,0,0,0,0,0,1,1,586987222,Guido’s Pizza,restaurant,,pizza,,,,,,,,41.1514631,-81.3846817,2023-07-16T03:34:02Z,2023-07-16 03:34:02+00:00,863,0,guido’s pizza,13,0,0,0,0,0,0,0,1,1,Kent,West Main Street,,44240,"{'amenity': 'Guido’s Pizza', 'road': 'West Main Street', 'neighbourhood': 'Southwest Kent', 'city': 'Kent', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44240', 'country': 'United States of America', 'country_code': 'us'}"
587068722,A&W,fast_food,,burger,,,,,https://awrestaurants.com/locations/ohio/kent/1124-w-main-street/,,,41.1512925,-81.3826655,2025-08-08T02:30:41Z,2025-08-08 02:30:41+00:00,109,1,a&w,3,0,0,0,0,1,0,0,1,1,587068722,A&W,fast_food,,burger,,,,,https://awrestaurants.com/locations/ohio/kent/1124-w-main-street/,,,41.1512925,-81.3826655,2025-08-08T02:30:41Z,2025-08-08 02:30:41+00:00,109,1,a&w,3,0,0,0,0,1,0,0,1,1,Kent,West Main Street,,44240,"{'road': 'West Main Street', 'neighbourhood': 'Southwest Kent', 'city': 'Kent', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44240', 'country': 'United States of America', 'country_code': 'us'}"
598381451,Hibachi Japan,restaurant,,hibachi,,Front Street,1803,,,,,41.1297517,-81.4839616,2025-09-28T22:33:08Z,2025-09-28 22:33:08+00:00,57,1,hibachi japan,13,0,1,1,0,0,0,0,1,1,598381451,Hibachi Japan,restaurant,,hibachi,,Front Street,1803,,,,,41.1297517,-81.4839616,2025-09-28T22:33:08Z,2025-09-28 22:33:08+00:00,57,1,hibachi japan,13,0,1,1,0,0,0,0,1,1,Cuyahoga Falls,Front Street,1803,44221,"{'amenity': 'Hibachi Japan', 'house_number': '1803', 'road': 'Front Street', 'neighbourhood': 'West Village', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44221', 'country': 'United States of America', 'country_code': 'us'}"
604071094,Angelina's Pizza House,restaurant,,pizza,Stow,Darrow Road,3451,44224,,+1-330-688-9595,Tu-Sa 16:00-22:00,41.1587381,-81.4399869,2025-06-22T13:00:37Z,2025-06-22 13:00:37+00:00,155,1,angelina's pizza house,22,1,1,1,1,0,1,1,1,1,604071094,Angelina's Pizza House,restaurant,,pizza,Stow,Darrow Road,3451,44224,,+1-330-688-9595,Tu-Sa 16:00-22:00,41.1587381,-81.4399869,2025-06-22T13:00:37Z,2025-06-22 13:00:37+00:00,155,1,angelina's pizza house,22,1,1,1,1,0,1,1,1,1,Stow,Darrow Road,3451,44224,"{'amenity': ""Angelina's Pizza House"", 'house_number': '3451', 'road': 'Darrow Road', 'town': 'Stow', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44224', 'country': 'United States of America', 'country_code': 'us'}"
608737241,Wendy's,fast_food,,burger,Streetsboro,State Route 14,9717,44241,https://locations.wendys.com/united-states/oh/streetsboro/9717-state-route-14,+1 234-200-0234,07:00-22:00,41.2497353,-81.3640415,2024-05-22T10:25:18Z,2024-05-22 10:25:18+00:00,551,0,wendy's,7,1,1,1,1,1,1,1,1,1,608737241,Wendy's,fast_food,,burger,Streetsboro,State Route 14,9717,44241,https://locations.wendys.com/united-states/oh/streetsboro/9717-state-route-14,+1 234-200-0234,07:00-22:00,41.2497353,-81.3640415,2024-05-22T10:25:18Z,2024-05-22 10:25:18+00:00,551,0,wendy's,7,1,1,1,1,1,1,1,1,1,Streetsboro,Cleveland East Liverpool Road,9717,44241,"{'amenity': ""Wendy's"", 'house_number': '9717', 'road': 'Cleveland East Liverpool Road', 'town': 'Streetsboro', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44241', 'country': 'United States of America', 'country_code': 'us'}"
608737243,Ruby Tuesday,restaurant,,american,,,,,,,,41.2488653,-81.3629435,2025-08-08T02:30:41Z,2025-08-08 02:30:41+00:00,109,1,ruby tuesday,12,0,0,0,0,0,0,0,1,1,608737243,Ruby Tuesday,restaurant,,american,,,,,,,,41.2488653,-81.3629435,2025-08-08T02:30:41Z,2025-08-08 02:30:41+00:00,109,1,ruby tuesday,12,0,0,0,0,0,0,0,1,1,Streetsboro,Cleveland East Liverpool Road,,44241,"{'amenity': 'Ruby Tuesday', 'road': 'Cleveland East Liverpool Road', 'town': 'Streetsboro', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44241', 'country': 'United States of America', 'country_code': 'us'}"
608737257,McDonald's,fast_food,,burger,Streetsboro,Cleveland East Liverpool Road,9439,44241,https://www.mcdonalds.com/us/en-us/location/19656.html,+1 330-626-3773,07:00-21:00,41.2420872,-81.3539088,2024-05-09T11:58:38Z,2024-05-09 11:58:38+00:00,564,0,mcdonald's,10,1,1,1,1,1,1,1,1,1,608737257,McDonald's,fast_food,,burger,Streetsboro,Cleveland East Liverpool Road,9439,44241,https://www.mcdonalds.com/us/en-us/location/19656.html,+1 330-626-3773,07:00-21:00,41.2420872,-81.3539088,2024-05-09T11:58:38Z,2024-05-09 11:58:38+00:00,564,0,mcdonald's,10,1,1,1,1,1,1,1,1,1,Streetsboro,Cleveland East Liverpool Road,9439,44241,"{'amenity': ""McDonald's"", 'house_number': '9439', 'road': 'Cleveland East Liverpool Road', 'town': 'Streetsboro', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44241', 'country': 'United States of America', 'country_code': 'us'}"
608737264,Domino's,fast_food,,pizza,Streetsboro,State Route 43,9380,44241,https://pizza.dominos.com/ohio/streetsboro/9380-state-route-43,+1 330-626-5999,Mo-Th 10:30-23:00; Fr-Sa 10:30-24:00; Su 10:30-23:00,41.2461597,-81.3448941,2024-05-08T23:14:31Z,2024-05-08 23:14:31+00:00,565,0,domino's,8,1,1,1,1,1,1,1,1,1,608737264,Domino's,fast_food,,pizza,Streetsboro,State Route 43,9380,44241,https://pizza.dominos.com/ohio/streetsboro/9380-state-route-43,+1 330-626-5999,Mo-Th 10:30-23:00; Fr-Sa 10:30-24:00; Su 10:30-23:00,41.2461597,-81.3448941,2024-05-08T23:14:31Z,2024-05-08 23:14:31+00:00,565,0,domino's,8,1,1,1,1,1,1,1,1,1,Streetsboro,State Route 43,9380,44241,"{'amenity': ""Domino's"", 'house_number': '9380', 'road': 'State Route 43', 'town': 'Streetsboro', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44241', 'country': 'United States of America', 'country_code': 'us'}"
608737266,Subway,fast_food,,sandwich,Streetsboro,State Route 43,9380,44241,https://restaurants.subway.com/united-states/oh/streetsboro/9380-state-rt-43,+1 330-626-5352,08:00-20:00,41.2462482,-81.3448949,2024-05-19T11:58:01Z,2024-05-19 11:58:01+00:00,554,0,subway,6,1,1,1,1,1,1,1,1,1,608737266,Subway,fast_food,,sandwich,Streetsboro,State Route 43,9380,44241,https://restaurants.subway.com/united-states/oh/streetsboro/9380-state-rt-43,+1 330-626-5352,08:00-20:00,41.2462482,-81.3448949,2024-05-19T11:58:01Z,2024-05-19 11:58:01+00:00,554,0,subway,6,1,1,1,1,1,1,1,1,1,Streetsboro,State Route 43,9380,44241,"{'amenity': 'Subway', 'house_number': '9380', 'road': 'State Route 43', 'town': 'Streetsboro', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44241', 'country': 'United States of America', 'country_code': 'us'}"
609068211,Wendy's,fast_food,,burger,Macedonia,East Aurora Road,660,44056,https://locations.wendys.com/united-states/oh/macedonia/660-east-aurora-rd,+1 330-467-0686,07:00-22:00,41.3135161,-81.5148519,2024-05-22T10:25:18Z,2024-05-22 10:25:18+00:00,551,0,wendy's,7,1,1,1,1,1,1,1,1,1,609068211,Wendy's,fast_food,,burger,Macedonia,East Aurora Road,660,44056,https://locations.wendys.com/united-states/oh/macedonia/660-east-aurora-rd,+1 330-467-0686,07:00-22:00,41.3135161,-81.5148519,2024-05-22T10:25:18Z,2024-05-22 10:25:18+00:00,551,0,wendy's,7,1,1,1,1,1,1,1,1,1,Macedonia,East Aurora Road,660,44056,"{'amenity': ""Wendy's"", 'house_number': '660', 'road': 'East Aurora Road', 'town': 'Macedonia', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44056', 'country': 'United States of America', 'country_code': 'us'}"
609344081,Little Caesars,fast_food,,pizza,,,,,https://littlecaesars.com/en-us/store/9488/,,,41.0479502,-81.4381596,2025-08-08T02:30:41Z,2025-08-08 02:30:41+00:00,109,1,little caesars,14,0,0,0,0,1,0,0,1,1,609344081,Little Caesars,fast_food,,pizza,,,,,https://littlecaesars.com/en-us/store/9488/,,,41.0479502,-81.4381596,2025-08-08T02:30:41Z,2025-08-08 02:30:41+00:00,109,1,little caesars,14,0,0,0,0,1,0,0,1,1,Akron,Leland Avenue,,44312,"{'amenity': 'Little Caesars', 'road': 'Leland Avenue', 'suburb': 'Ellet', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44312', 'country': 'United States of America', 'country_code': 'us'}"
611363679,Costco Gasoline,,supermarket,,,,,,,,,41.2636744,-81.5073887,2020-01-12T02:00:56Z,2020-01-12 02:00:56+00:00,2144,0,costco gasoline,15,0,0,0,0,0,0,0,0,1,611363679,Costco Gasoline,,supermarket,,,,,,,,,41.2636744,-81.5073887,2020-01-12T02:00:56Z,2020-01-12 02:00:56+00:00,2144,0,costco gasoline,15,0,0,0,0,0,0,0,0,1,Boston Heights,East Hines Hill Road,,44236,"{'shop': 'Costco Gasoline', 'road': 'East Hines Hill Road', 'village': 'Boston Heights', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44236', 'country': 'United States of America', 'country_code': 'us'}"
616292281,Acme,,supermarket,,,,,,,,,41.1453305,-81.4749195,2024-10-30T21:35:55Z,2024-10-30 21:35:55+00:00,390,0,acme,4,0,0,0,0,0,0,0,0,1,616292281,Acme,,supermarket,,,,,,,,,41.1453305,-81.4749195,2024-10-30T21:35:55Z,2024-10-30 21:35:55+00:00,390,0,acme,4,0,0,0,0,0,0,0,0,1,Cuyahoga Falls,2nd Street,,44221,"{'shop': 'Acme', 'road': '2nd Street', 'neighbourhood': 'North Village', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44221', 'country': 'United States of America', 'country_code': 'us'}"
616306494,DQ Grill & Chill,fast_food,,ice_cream;burger,Twinsburg,Darrow Road,8895,44087-2107,https://www.dairyqueen.com/locations/oh/twinsburg/8895-darrow-rd/14302,+1 330-425-4196,,41.3076501,-81.4394719,2024-11-09T20:10:31Z,2024-11-09 20:10:31+00:00,380,0,dq grill & chill,16,1,1,1,1,1,1,0,1,1,616306494,DQ Grill & Chill,fast_food,,ice_cream;burger,Twinsburg,Darrow Road,8895,44087-2107,https://www.dairyqueen.com/locations/oh/twinsburg/8895-darrow-rd/14302,+1 330-425-4196,,41.3076501,-81.4394719,2024-11-09T20:10:31Z,2024-11-09 20:10:31+00:00,380,0,dq grill & chill,16,1,1,1,1,1,1,0,1,1,Twinsburg,Darrow Road,8895,44087,"{'amenity': 'DQ Grill & Chill', 'house_number': '8895', 'road': 'Darrow Road', 'retail': 'Twinsburg Town Center', 'town': 'Twinsburg', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44087', 'country': 'United States of America', 'country_code': 'us'}"
616306496,Chipotle,fast_food,,mexican,Twinsburg,Creekside Drive,2640,44087,https://locations.chipotle.com/oh/twinsburg/2640-creekside-dr,+1 330-405-0772,,41.3080608,-81.4390059,2024-05-08T22:30:20Z,2024-05-08 22:30:20+00:00,565,0,chipotle,8,1,1,1,1,1,1,0,1,1,616306496,Chipotle,fast_food,,mexican,Twinsburg,Creekside Drive,2640,44087,https://locations.chipotle.com/oh/twinsburg/2640-creekside-dr,+1 330-405-0772,,41.3080608,-81.4390059,2024-05-08T22:30:20Z,2024-05-08 22:30:20+00:00,565,0,chipotle,8,1,1,1,1,1,1,0,1,1,Twinsburg,Creekside Drive,2640,44087,"{'amenity': 'Chipotle', 'house_number': '2640', 'road': 'Creekside Drive', 'retail': 'Twinsburg Town Center', 'town': 'Twinsburg', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44087', 'country': 'United States of America', 'country_code': 'us'}"
616306500,Taco Bell,fast_food,,tex-mex,Twinsburg,Darrow Road,8906,44087,https://locations.tacobell.com/oh/twinsburg/8906-darrow-road.html,+1 330-425-3999,Mo-We 08:00-03:00; Th-Sa 08:00-04:00; Su 08:00-03:00,41.308008,-81.4408411,2024-05-10T21:21:13Z,2024-05-10 21:21:13+00:00,563,0,taco bell,9,1,1,1,1,1,1,1,1,1,616306500,Taco Bell,fast_food,,tex-mex,Twinsburg,Darrow Road,8906,44087,https://locations.tacobell.com/oh/twinsburg/8906-darrow-road.html,+1 330-425-3999,Mo-We 08:00-03:00; Th-Sa 08:00-04:00; Su 08:00-03:00,41.308008,-81.4408411,2024-05-10T21:21:13Z,2024-05-10 21:21:13+00:00,563,0,taco bell,9,1,1,1,1,1,1,1,1,1,Twinsburg,Darrow Road,8906,44087,"{'amenity': 'Taco Bell', 'house_number': '8906', 'road': 'Darrow Road', 'retail': 'Twinsburg Town Center', 'town': 'Twinsburg', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44087', 'country': 'United States of America', 'country_code': 'us'}"
620219850,Emedio and Sons Italian Restaurant,restaurant,,,,,,,,,,41.1589074,-81.5107319,2023-04-01T14:42:12Z,2023-04-01 14:42:12+00:00,968,0,emedio and sons italian restaurant,34,0,0,0,0,0,0,0,0,1,620219850,Emedio and Sons Italian Restaurant,restaurant,,,,,,,,,,41.1589074,-81.5107319,2023-04-01T14:42:12Z,2023-04-01 14:42:12+00:00,968,0,emedio and sons italian restaurant,34,0,0,0,0,0,0,0,0,1,Cuyahoga Falls,West Bath Road,,44313,"{'amenity': 'Emedio and Sons Italian Restaurant', 'road': 'West Bath Road', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44313', 'country': 'United States of America', 'country_code': 'us'}"
620513710,Taco Bell,fast_food,,tex-mex,Cuyahoga Falls,Graham Road,993,44221,https://locations.tacobell.com/oh/cuyahoga-falls/993-graham-rd-.html,+1 330-929-0012,Mo-We 08:00-03:00; Th-Sa 08:00-04:00; Su 08:00-03:00,41.1640049,-81.4774949,2024-05-10T21:21:13Z,2024-05-10 21:21:13+00:00,563,0,taco bell,9,1,1,1,1,1,1,1,1,1,620513710,Taco Bell,fast_food,,tex-mex,Cuyahoga Falls,Graham Road,993,44221,https://locations.tacobell.com/oh/cuyahoga-falls/993-graham-rd-.html,+1 330-929-0012,Mo-We 08:00-03:00; Th-Sa 08:00-04:00; Su 08:00-03:00,41.1640049,-81.4774949,2024-05-10T21:21:13Z,2024-05-10 21:21:13+00:00,563,0,taco bell,9,1,1,1,1,1,1,1,1,1,Cuyahoga Falls,Graham Road,993,44221,"{'amenity': 'Taco Bell', 'house_number': '993', 'road': 'Graham Road', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44221', 'country': 'United States of America', 'country_code': 'us'}"
621352308,Bob Evans,restaurant,,american,,Hudson Drive,3489,44224,,,,41.1644582,-81.4764066,2025-08-08T02:30:41Z,2025-08-08 02:30:41+00:00,109,1,bob evans,9,0,1,1,1,0,0,0,1,1,621352308,Bob Evans,restaurant,,american,,Hudson Drive,3489,44224,,,,41.1644582,-81.4764066,2025-08-08T02:30:41Z,2025-08-08 02:30:41+00:00,109,1,bob evans,9,0,1,1,1,0,0,0,1,1,Stow,Hudson Drive,3489,44224,"{'amenity': 'Bob Evans', 'house_number': '3489', 'road': 'Hudson Drive', 'town': 'Stow', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44224', 'country': 'United States of America', 'country_code': 'us'}"
